Fecha,CZ,Fecha,GHI1,GHI2,GTI,N,NR,T,TA,TL
2018-01-09 07:00:00,0.3416653040164881,2018-01-09T07:00:00,321.818,281.941,76.45100000000001,9,8,6583.291666666668,20.082,24.818
2018-01-09 08:00:00,0.5316687966065305,2018-01-09T08:00:00,547.349,482.279,254.271,9,9,6583.333333333332,22.916999999999998,27.894000000000002
2018-01-09 09:00:00,0.7000965152160846,2018-01-09T09:00:00,751.8810000000001,669.6469999999999,444.779,9,10,6583.375,25.878,29.813000000000002
2018-01-09 10:00:00,0.8354703891618744,2018-01-09T10:00:00,916.503,824.4789999999999,616.826,9,11,6583.416666666668,28.636,31.905
2018-01-09 11:00:00,0.9285649126503992,2018-01-09T11:00:00,1030.263,936.07,752.922,9,12,6583.458333333332,30.926,33.819
2018-01-09 12:00:00,0.9730358477518894,2018-01-09T12:00:00,1084.786,988.7439999999999,831.2,9,13,6583.5,31.935,34.818000000000005
2018-01-09 13:00:00,0.9658525737308741,2018-01-09T13:00:00,1078.944,980.584,851.0360000000001,9,14,6583.541666666668,33.169000000000004,35.971
2018-01-09 14:00:00,0.9075046188409636,2018-01-09T14:00:00,997.173,898.9760000000001,799.171,9,15,6583.583333333332,32.62,36.786
2018-01-09 15:00:00,0.8019682997833505,2018-01-09T15:00:00,869.1419999999999,775.102,696.046,9,16,6583.625,31.069000000000003,37.288000000000004
2018-01-09 16:00:00,0.6564357422947984,2018-01-09T16:00:00,683.31,602.165,534.138,9,17,6583.666666666668,30.458000000000002,38.233000000000004
2018-01-09 17:00:00,0.480824749664229,2018-01-09T17:00:00,469.14599999999996,409.686,345.548,9,18,6583.708333333332,30.434,38.675
2018-01-09 18:00:00,0.2871029208285289,2018-01-09T18:00:00,254.923,222.903,160.705,9,19,6583.75,31.326999999999998,38.643
2018-01-09 19:00:00,0.0884720782823912,2018-01-09T19:00:00,58.426,54.706,22.932,9,20,6583.791666666668,28.846999999999998,36.105
2018-01-09 20:00:00,-0.10153141430765107,2018-01-09T20:00:00,0.0,0.0,0.0,9,21,6583.833333333332,25.714000000000002,31.476999999999997
2018-01-09 21:00:00,-0.26995913291720564,2018-01-09T21:00:00,0.0,0.0,0.0,9,22,6583.875,23.846,28.329
2018-01-09 22:00:00,-0.4053330068629952,2018-01-09T22:00:00,0.0,0.0,0.0,9,23,6583.916666666668,22.531999999999996,26.114
2018-01-09 23:00:00,-0.4984275303515197,2018-01-09T23:00:00,0.0,0.0,0.0,9,24,6583.958333333332,21.243000000000002,24.183000000000003
2018-01-10 00:00:00,-0.5447974660148379,2018-01-10T00:00:00,0.0,0.0,0.0,10,1,6584.0,19.969,22.738000000000003
2018-01-10 01:00:00,-0.537955781542258,2018-01-10T01:00:00,0.0,0.0,0.0,10,2,6584.041666666668,19.082,21.756999999999998
2018-01-10 02:00:00,-0.4798838222325817,2018-01-10T02:00:00,0.0,0.0,0.0,10,3,6584.083333333332,18.363,20.9
2018-01-10 03:00:00,-0.3745390961443134,2018-01-10T03:00:00,0.0,0.0,0.0,10,4,6584.125,18.691,20.721
2018-01-10 04:00:00,-0.2291006722699773,2018-01-10T04:00:00,0.0,0.0,0.0,10,5,6584.166666666668,18.704,20.868000000000002
2018-01-10 05:00:00,-0.05347993884824986,2018-01-10T05:00:00,2.141,2.1069999999999998,1.4769999999999999,10,6,6584.208333333332,18.82,20.888
2018-01-10 06:00:00,0.14035484136516208,2018-01-10T06:00:00,90.792,82.666,31.535,10,7,6584.25,20.096,22.46
2018-01-10 07:00:00,0.33919414842583506,2018-01-10T07:00:00,265.14599999999996,231.42700000000002,78.51,10,8,6584.291666666668,22.264,26.186
2018-01-10 08:00:00,0.529487412155075,2018-01-10T08:00:00,411.00300000000004,365.042,209.128,10,9,6584.333333333332,24.791999999999998,29.274
2018-01-10 09:00:00,0.6982664611042224,2018-01-10T09:00:00,631.1659999999999,570.346,397.01099999999997,10,10,6584.375,27.264,30.596
2018-01-10 10:00:00,0.8340292820079582,2018-01-10T10:00:00,622.653,558.3969999999999,420.366,10,11,6584.416666666668,29.203000000000003,33.346
2018-01-10 11:00:00,0.9275238629803628,2018-01-10T11:00:00,1002.1410000000001,909.2810000000001,734.0269999999999,10,12,6584.458333333332,32.765,35.444
2018-01-10 12:00:00,0.9723787028352672,2018-01-10T12:00:00,1071.816,982.7310000000001,826.811,10,13,6584.5,34.696999999999996,37.725
2018-01-10 13:00:00,0.9655370183626872,2018-01-10T13:00:00,707.802,649.4209999999999,571.049,10,14,6584.541666666668,34.472,40.049
2018-01-10 14:00:00,0.9074650590530108,2018-01-10T14:00:00,845.914,746.337,692.513,10,15,6584.583333333332,34.963,40.67
2018-01-10 15:00:00,0.8021203329647426,2018-01-10T15:00:00,565.345,509.536,469.48699999999997,10,16,6584.625,33.312,40.461999999999996
2018-01-10 16:00:00,0.6566819090904064,2018-01-10T16:00:00,613.955,540.971,490.719,10,17,6584.666666666668,33.559,41.33
2018-01-10 17:00:00,0.4810611756686793,2018-01-10T17:00:00,450.468,392.731,336.05199999999996,10,18,6584.708333333332,32.07,40.95
2018-01-10 18:00:00,0.2872263954552673,2018-01-10T18:00:00,229.687,199.77,148.55100000000002,10,19,6584.75,30.449,38.755
2018-01-10 19:00:00,0.08838708839459468,2018-01-10T19:00:00,51.318000000000005,47.398999999999994,23.495,10,20,6584.791666666668,28.125,35.501
2018-01-10 20:00:00,-0.10190617533464608,2018-01-10T20:00:00,0.0,0.0,0.0,10,21,6584.833333333332,26.276999999999997,31.537
2018-01-10 21:00:00,-0.27068522428379377,2018-01-10T21:00:00,0.0,0.0,0.0,10,22,6584.875,25.413,29.675
2018-01-10 22:00:00,-0.406448045187529,2018-01-10T22:00:00,0.0,0.0,0.0,10,23,6584.916666666668,25.195,28.388
2018-01-10 23:00:00,-0.4999426261599337,2018-01-10T23:00:00,0.0,0.0,0.0,10,24,6584.958333333332,24.186,27.016
2018-01-11 00:00:00,-0.5467979519709061,2018-01-11T00:00:00,0.0,0.0,0.0,11,1,6585.0,24.21,26.48
2018-01-11 01:00:00,-0.5402918667215191,2018-01-11T01:00:00,0.0,0.0,0.0,11,2,6585.041666666668,23.090999999999998,25.769000000000002
2018-01-11 02:00:00,-0.4824880157454883,2018-01-11T02:00:00,0.0,0.0,0.0,11,3,6585.083333333332,21.67,24.614
2018-01-11 03:00:00,-0.3773256359614501,2018-01-11T03:00:00,0.0,0.0,0.0,11,4,6585.125,20.248,23.138
2018-01-11 04:00:00,-0.23197136976263674,2018-01-11T04:00:00,0.0,0.0,0.0,11,5,6585.166666666668,20.465999999999998,22.656
2018-01-11 05:00:00,-0.05633087018121516,2018-01-11T05:00:00,1.837,1.824,1.284,11,6,6585.208333333332,19.987000000000002,22.412
2018-01-11 06:00:00,0.1376262529959899,2018-01-11T06:00:00,96.954,92.447,23.484,11,7,6585.25,20.683000000000003,23.625999999999998
2018-01-11 07:00:00,0.3366821423537538,2018-01-11T07:00:00,296.495,262.72900000000004,76.126,11,8,6585.291666666668,23.76,28.98
2018-01-11 08:00:00,0.5272714679877551,2018-01-11T08:00:00,517.675,458.32300000000004,244.477,11,9,6585.333333333332,27.283,32.852
2018-01-11 09:00:00,0.6964058823197896,2018-01-11T09:00:00,722.443,646.2090000000001,431.249,11,10,6585.375,30.628,35.266999999999996
2018-01-11 10:00:00,0.8325591545209642,2018-01-11T10:00:00,886.172,800.556,601.364,11,11,6585.416666666668,33.478,37.467
2018-01-11 11:00:00,0.9264526640946896,2018-01-11T11:00:00,998.924,911.5189999999999,735.826,11,12,6585.458333333332,35.554,39.355
2018-01-11 12:00:00,0.9716877235298778,2018-01-11T12:00:00,1038.175,953.0139999999999,793.58,11,13,6585.5,36.649,40.841
2018-01-11 13:00:00,0.9651816382804908,2018-01-11T13:00:00,792.942,725.847,637.4069999999999,11,14,6585.541666666668,36.289,41.053999999999995
2018-01-11 14:00:00,0.90737778730446,2018-01-11T14:00:00,700.135,636.09,570.99,11,15,6585.583333333332,36.335,42.282
2018-01-11 15:00:00,0.8022154075204215,2018-01-11T15:00:00,570.1659999999999,510.48,463.254,11,16,6585.625,35.476,41.748000000000005
2018-01-11 16:00:00,0.6568611413216089,2018-01-11T16:00:00,672.84,598.0459999999999,530.899,11,17,6585.666666666668,35.509,42.823
2018-01-11 17:00:00,0.4812206417401871,2018-01-11T17:00:00,472.18,415.648,346.041,11,18,6585.708333333332,34.048,42.666000000000004
2018-01-11 18:00:00,0.2872635185629821,2018-01-11T18:00:00,195.611,170.87900000000002,128.066,11,19,6585.75,32.02,40.455
2018-01-11 19:00:00,0.08820762920521852,2018-01-11T19:00:00,30.699,28.84,21.494,11,20,6585.791666666668,29.535999999999998,35.891999999999996
2018-01-11 20:00:00,-0.10238169642878267,2018-01-11T20:00:00,0.0,0.0,0.0,11,21,6585.833333333332,28.064,32.741
2018-01-11 21:00:00,-0.2715161107608177,2018-01-11T21:00:00,0.0,0.0,0.0,11,22,6585.875,28.183000000000003,31.871
2018-01-11 22:00:00,-0.4076693829619926,2018-01-11T22:00:00,0.0,0.0,0.0,11,23,6585.916666666668,27.101999999999997,30.721999999999998
2018-01-11 23:00:00,-0.5015628925357176,2018-01-11T23:00:00,0.0,0.0,0.0,11,24,6585.958333333332,25.688000000000002,28.726
2018-01-12 00:00:00,-0.5488986436481718,2018-01-12T00:00:00,0.0,0.0,0.0,12,1,6586.0,24.517,27.413
2018-01-12 01:00:00,-0.5427218911620245,2018-01-12T01:00:00,0.0,0.0,0.0,12,2,6586.041666666668,23.414,26.19
2018-01-12 02:00:00,-0.4851780626455317,2018-01-12T02:00:00,0.0,0.0,0.0,12,3,6586.083333333332,22.712,25.278000000000002
2018-01-12 03:00:00,-0.38018867491642,2018-01-12T03:00:00,0.0,0.0,0.0,12,4,6586.125,22.070999999999998,24.61
2018-01-12 04:00:00,-0.23490858124526115,2018-01-12T04:00:00,0.0,0.0,0.0,12,5,6586.166666666668,21.514,24.041999999999998
2018-01-12 05:00:00,-0.059238379929038236,2018-01-12T05:00:00,2.14,2.427,1.599,12,6,6586.208333333332,21.096,23.581
2018-01-12 06:00:00,0.13485029512128155,2018-01-12T06:00:00,58.016000000000005,54.501999999999995,28.629,12,7,6586.25,21.444000000000003,24.058000000000003
2018-01-12 07:00:00,0.33413062144772065,2018-01-12T07:00:00,219.56599999999997,194.18900000000002,103.413,12,8,6586.291666666668,22.995,26.04
2018-01-12 08:00:00,0.5250219741374421,2018-01-12T08:00:00,434.829,383.316,235.50400000000002,12,9,6586.333333333332,25.5,29.408
2018-01-12 09:00:00,0.6945154229675176,2018-01-12T09:00:00,688.472,618.827,417.417,12,10,6586.375,28.238000000000003,32.369
2018-01-12 10:00:00,0.8310602695013448,2018-01-12T10:00:00,593.344,531.399,412.67699999999996,12,11,6586.416666666668,28.768,34.244
2018-01-12 11:00:00,0.925351208098672,2018-01-12T11:00:00,920.132,833.932,668.7510000000001,12,12,6586.458333333332,30.611,35.444
2018-01-12 12:00:00,0.9709624671172348,2018-01-12T12:00:00,1038.269,942.422,797.122,12,13,6586.5,31.781999999999996,35.866
2018-01-12 13:00:00,0.9647857146310876,2018-01-12T13:00:00,1003.2330000000001,908.432,790.36,12,14,6586.541666666668,33.586999999999996,37.236
2018-01-12 14:00:00,0.9072418861145948,2018-01-12T14:00:00,976.809,880.66,797.556,12,15,6586.583333333332,34.204,38.453
2018-01-12 15:00:00,0.8022524983854832,2018-01-12T15:00:00,473.921,425.949,393.35,12,16,6586.625,32.799,39.306999999999995
2018-01-12 16:00:00,0.6569724047143242,2018-01-12T16:00:00,51.663999999999994,49.721000000000004,36.492,12,17,6586.666666666668,26.694000000000003,34.86
2018-01-12 17:00:00,0.4813022033981016,2018-01-12T17:00:00,26.016,25.624000000000002,23.335,12,18,6586.708333333332,25.276,30.68
2018-01-12 18:00:00,0.2872135283477817,2018-01-12T18:00:00,29.857,30.175,26.035,12,19,6586.75,25.291,29.985
2018-01-12 19:00:00,0.08793320202134293,2018-01-12T19:00:00,11.395999999999999,12.357999999999999,9.232000000000001,12,20,6586.791666666668,24.730999999999998,29.43
2018-01-12 20:00:00,-0.102958150668379,2018-01-12T20:00:00,0.0,0.0,0.0,12,21,6586.833333333332,23.589000000000002,28.268
2018-01-12 21:00:00,-0.2724515994984548,2018-01-12T21:00:00,0.0,0.0,0.0,12,22,6586.875,22.429000000000002,27.320999999999998
2018-01-12 22:00:00,-0.4089964460322817,2018-01-12T22:00:00,0.0,0.0,0.0,12,23,6586.916666666668,22.026999999999997,25.932
2018-01-12 23:00:00,-0.5032873846296091,2018-01-12T23:00:00,0.0,0.0,0.0,12,24,6586.958333333332,21.871,24.81
2018-01-13 00:00:00,-0.5510981980969084,2018-01-13T00:00:00,0.0,0.0,0.0,13,1,6587.0,21.737,24.456
2018-01-13 01:00:00,-0.5452442389770495,2018-01-13T01:00:00,0.0,0.0,0.0,13,2,6587.041666666668,20.811,23.965999999999998
2018-01-13 02:00:00,-0.487952154095702,2018-01-13T02:00:00,0.0,0.0,0.0,13,3,6587.083333333332,20.226,23.166
2018-01-13 03:00:00,-0.3831263043578822,2018-01-13T03:00:00,0.0,0.0,0.0,13,4,6587.125,19.848,22.561999999999998
2018-01-13 04:00:00,-0.2379103981903159,2018-01-13T04:00:00,0.0,0.0,0.0,13,5,6587.166666666668,19.95,22.365
2018-01-13 05:00:00,-0.06220065961769045,2018-01-13T05:00:00,1.5430000000000001,1.629,1.0390000000000001,13,6,6587.208333333332,20.197,22.684
2018-01-13 06:00:00,0.13202858305034176,2018-01-13T06:00:00,56.231,49.135,31.083000000000002,13,7,6587.25,20.826999999999998,23.305
2018-01-13 07:00:00,0.33154092790495393,2018-01-13T07:00:00,249.528,218.054,104.149,13,8,6587.291666666668,23.357,26.308000000000003
2018-01-13 08:00:00,0.5227399383540439,2018-01-13T08:00:00,344.00199999999995,316.015,204.877,13,9,6587.333333333332,25.905,31.525
2018-01-13 09:00:00,0.6925957178068105,2018-01-13T09:00:00,246.298,229.592,174.118,13,10,6587.375,25.837,30.574
2018-01-13 10:00:00,0.8295328755934949,2018-01-13T10:00:00,388.26099999999997,355.47900000000004,286.47700000000003,13,11,6587.416666666668,27.485,31.864
2018-01-13 11:00:00,0.9242193707102876,2018-01-13T11:00:00,829.225,752.887,612.558,13,12,6587.458333333332,30.27,35.579
2018-01-13 12:00:00,0.9702024749918112,2018-01-13T12:00:00,694.262,636.934,512.8580000000001,13,13,6587.5,30.403000000000002,38.135
2018-01-13 13:00:00,0.9643485158719524,2018-01-13T13:00:00,815.6560000000001,740.289,626.807,13,14,6587.541666666668,30.433000000000003,37.549
2018-01-13 14:00:00,0.9070564309906048,2018-01-13T14:00:00,654.49,583.948,535.492,13,15,6587.583333333332,30.365,36.996
2018-01-13 15:00:00,0.8022305812527853,2018-01-13T15:00:00,493.414,443.24,388.481,13,16,6587.625,29.773000000000003,37.403
2018-01-13 16:00:00,0.657014675085219,2018-01-13T16:00:00,32.065,30.767,21.557,13,17,6587.666666666668,22.305999999999997,31.241999999999997
2018-01-13 17:00:00,0.4813049365125939,2018-01-13T17:00:00,151.91,138.9,120.631,13,18,6587.708333333332,22.311999999999998,27.447
2018-01-13 18:00:00,0.28707569384456144,2018-01-13T18:00:00,122.895,108.19,91.90899999999999,13,19,6587.75,22.816,28.605999999999998
2018-01-13 19:00:00,0.08756334898994925,2018-01-13T19:00:00,40.408,38.444,22.644000000000002,13,20,6587.791666666668,23.809,28.945
2018-01-13 20:00:00,-0.10363566145914056,2018-01-13T20:00:00,0.0,0.0,0.0,13,21,6587.833333333332,23.508000000000003,28.046999999999997
2018-01-13 21:00:00,-0.2734914409119076,2018-01-13T21:00:00,0.0,0.0,0.0,13,22,6587.875,22.941,27.285999999999998
2018-01-13 22:00:00,-0.4104285986985915,2018-01-13T22:00:00,0.0,0.0,0.0,13,23,6587.916666666668,23.173000000000002,26.471
2018-01-13 23:00:00,-0.5051150938153847,2018-01-13T23:00:00,0.0,0.0,0.0,13,24,6587.958333333332,23.171,25.859
2018-01-14 00:00:00,-0.5533952103648156,2018-01-14T00:00:00,0.0,0.0,0.0,14,1,6588.0,22.365,25.346
2018-01-14 01:00:00,-0.5478572357162552,2018-01-14T01:00:00,0.0,0.0,0.0,14,2,6588.041666666668,20.865,24.033
2018-01-14 02:00:00,-0.4908084285076206,2018-01-14T02:00:00,0.0,0.0,0.0,14,3,6588.083333333332,20.5,23.166
2018-01-14 03:00:00,-0.3861365706725683,2018-01-14T03:00:00,0.0,0.0,0.0,14,4,6588.125,21.0,23.026
2018-01-14 04:00:00,-0.2409748763441339,2018-01-14T04:00:00,0.0,0.0,0.0,14,5,6588.166666666668,20.596,23.133000000000003
2018-01-14 05:00:00,-0.0652158750997574,2018-01-14T05:00:00,0.125,0.131,0.11599999999999999,14,6,6588.208333333332,20.986,23.195999999999998
2018-01-14 06:00:00,0.12916274758123947,2018-01-14T06:00:00,14.647,13.366,10.18,14,7,6588.25,21.326999999999998,23.594
2018-01-14 07:00:00,0.3289144097890085,2018-01-14T07:00:00,52.59,47.211000000000006,40.226,14,8,6588.291666666668,21.459,23.889
2018-01-14 08:00:00,0.5204263658493204,2018-01-14T08:00:00,58.68600000000001,53.129,42.352,14,9,6588.333333333332,21.68,24.489
2018-01-14 09:00:00,0.6906473924451366,2018-01-14T09:00:00,171.74200000000002,155.526,124.01100000000001,14,10,6588.375,22.258000000000003,25.074
2018-01-14 10:00:00,0.8279772079174987,2018-01-14T10:00:00,97.26299999999999,86.63799999999999,67.771,14,11,6588.416666666668,22.38,25.35
2018-01-14 11:00:00,0.9230570122902158,2018-01-14T11:00:00,91.833,77.28,60.119,14,12,6588.458333333332,22.057,24.865
2018-01-14 12:00:00,0.9694072740220934,2018-01-14T12:00:00,135.08700000000002,119.096,96.90799999999999,14,13,6588.5,21.996,24.691999999999997
2018-01-14 13:00:00,0.9638692993735332,2018-01-14T13:00:00,162.934,146.35399999999998,116.931,14,14,6588.541666666668,21.934,24.843000000000004
2018-01-14 14:00:00,0.9068204921648984,2018-01-14T14:00:00,177.72099999999998,159.915,127.476,14,15,6588.583333333332,21.296999999999997,24.491999999999997
2018-01-14 15:00:00,0.8021486343298463,2018-01-14T15:00:00,83.785,73.15899999999999,58.70399999999999,14,16,6588.625,19.902,23.956
2018-01-14 16:00:00,0.6569869400014119,2018-01-14T16:00:00,40.049,34.264,26.541999999999998,14,17,6588.666666666668,19.225,23.541999999999998
2018-01-14 17:00:00,0.4812279387570358,2018-01-14T17:00:00,20.581999999999997,16.347,13.009,14,18,6588.708333333332,18.984,23.072
2018-01-14 18:00:00,0.28684931607603864,2018-01-14T18:00:00,15.679,13.567,11.119000000000002,14,19,6588.75,18.609,22.675
2018-01-14 19:00:00,0.08709765386826958,2018-01-14T19:00:00,10.243,9.071,7.212000000000001,14,20,6588.791666666668,18.89,22.62
2018-01-14 20:00:00,-0.1044143021920429,2018-01-14T20:00:00,0.0,0.0,0.0,14,21,6588.833333333332,19.185,22.88
2018-01-14 21:00:00,-0.27463532878785885,2018-01-14T21:00:00,0.0,0.0,0.0,14,22,6588.875,19.021,22.826999999999998
2018-01-14 22:00:00,-0.4119651442602208,2018-01-14T22:00:00,0.0,0.0,0.0,14,23,6588.916666666668,19.222,22.302
2018-01-14 23:00:00,-0.5070449486329378,2018-01-14T23:00:00,0.0,0.0,0.0,14,24,6588.958333333332,19.483,21.948
2018-01-15 00:00:00,-0.5557882148251487,2018-01-15T00:00:00,0.0,0.0,0.0,15,1,6589.0,19.164,21.688000000000002
2018-01-15 01:00:00,-0.5505591499512272,2018-01-15T01:00:00,0.0,0.0,0.0,15,2,6589.041666666668,19.307000000000002,21.607
2018-01-15 02:00:00,-0.4937449732743955,2018-01-15T02:00:00,0.0,0.0,0.0,15,3,6589.083333333332,18.634,21.025
2018-01-15 03:00:00,-0.3892174770453133,2018-01-15T03:00:00,0.0,0.0,0.0,15,4,6589.125,18.762999999999998,21.171999999999997
2018-01-15 04:00:00,-0.24410003739213715,2018-01-15T04:00:00,0.0,0.0,0.0,15,5,6589.166666666668,18.367,20.845
2018-01-15 05:00:00,-0.06828216800932385,2018-01-15T05:00:00,0.828,0.861,0.569,15,6,6589.208333333332,18.133,20.609
2018-01-15 06:00:00,0.12625443385745555,2018-01-15T06:00:00,81.566,82.126,20.726999999999997,15,7,6589.25,18.401,21.17
2018-01-15 07:00:00,0.3262524202779148,2018-01-15T07:00:00,179.215,166.452,77.528,15,8,6589.291666666668,19.986,24.081
2018-01-15 08:00:00,0.5180822589897991,2018-01-15T08:00:00,167.75900000000001,153.108,116.71700000000001,15,9,6589.333333333332,20.269000000000002,24.491999999999997
2018-01-15 09:00:00,0.688671063498691,2018-01-15T09:00:00,373.454,339.069,252.265,15,10,6589.375,21.671999999999997,25.148000000000003
2018-01-15 10:00:00,0.8263934886886386,2018-01-15T10:00:00,548.08,495.36300000000006,391.445,15,11,6589.416666666668,22.926,27.21
2018-01-15 11:00:00,0.9218639788800154,2018-01-15T11:00:00,962.175,880.818,717.612,15,12,6589.458333333332,24.853,28.953000000000003
2018-01-15 12:00:00,0.9685763779387238,2018-01-15T12:00:00,850.6160000000001,779.454,658.404,15,13,6589.5,24.845,30.168000000000003
2018-01-15 13:00:00,0.9633473130648024,2018-01-15T13:00:00,1053.764,962.926,839.549,15,14,6589.541666666668,25.851999999999997,30.673000000000002
2018-01-15 14:00:00,0.9065331363879704,2018-01-15T14:00:00,907.375,822.316,730.3710000000001,15,15,6589.583333333332,25.513,31.24
2018-01-15 15:00:00,0.8020056401588882,2018-01-15T15:00:00,692.227,621.727,557.9069999999999,15,16,6589.625,24.834,31.994
2018-01-15 16:00:00,0.6568882005057124,2018-01-15T16:00:00,588.5880000000001,523.731,464.319,15,17,6589.666666666668,24.545,32.336
2018-01-15 17:00:00,0.4810703311228992,2018-01-15T17:00:00,437.45099999999996,387.35,331.228,15,18,6589.708333333332,23.967,32.893
2018-01-15 18:00:00,0.28653372925611953,2018-01-15T18:00:00,259.018,228.91299999999998,174.842,15,19,6589.75,22.828000000000003,31.111
2018-01-15 19:00:00,0.08653574283566064,2018-01-15T19:00:00,50.246,46.946999999999996,24.87,15,20,6589.791666666668,20.803,28.412
2018-01-15 20:00:00,-0.10529409587622413,2018-01-15T20:00:00,0.0,0.0,0.0,15,21,6589.833333333332,18.548,24.548000000000002
2018-01-15 21:00:00,-0.2758829003851161,2018-01-15T21:00:00,0.0,0.0,0.0,15,22,6589.875,16.754,22.059
2018-01-15 22:00:00,-0.4136053255750635,2018-01-15T22:00:00,0.0,0.0,0.0,15,23,6589.916666666668,16.968,20.297
2018-01-15 23:00:00,-0.5090758157664401,2018-01-15T23:00:00,0.0,0.0,0.0,15,24,6589.958333333332,16.439,19.464000000000002
2018-01-16 00:00:00,-0.5582756865574373,2018-01-16T00:00:00,0.0,0.0,0.0,16,1,6590.0,15.936,18.713
2018-01-16 01:00:00,-0.5533481949295266,2018-01-16T01:00:00,0.0,0.0,0.0,16,2,6590.041666666668,15.808,18.238
2018-01-16 02:00:00,-0.4967598265842616,2018-01-16T02:00:00,0.0,0.0,0.0,16,3,6590.083333333332,15.206,17.89
2018-01-16 03:00:00,-0.3923669853076719,2018-01-16T03:00:00,0.0,0.0,0.0,16,4,6590.125,15.115,17.463
2018-01-16 04:00:00,-0.24728387071543026,2018-01-16T04:00:00,0.0,0.0,0.0,16,5,6590.166666666668,15.084000000000001,17.345
2018-01-16 05:00:00,-0.07139765730581396,2018-01-16T05:00:00,0.7709999999999999,0.8170000000000001,0.5539999999999999,16,6,6590.208333333332,14.614,17.0
